Time_s,Altitude_m,Velocity_ms,Acceleration_ms2,Pressure_Pa
4.460999999999999,197.40825892441083,15.566687103027892,-11.053480212886486,99652
4.466,197.48595429764083,15.511475396873601,-11.03033773081717,99649
4.476999999999999,197.6559136479986,15.390288594478221,-11.004490859081002,99649
4.481,197.71738683980806,15.346315763315351,-10.981533103081848,99646
4.492,197.88553231088036,15.225651994315001,-10.95583401220158,99646
4.497,197.96152373690276,15.170931622562126,-10.932314688949228,99644
4.508,198.1277430508894,15.050825755849816,-10.906615598068973,99644
4.512,198.18785917747934,15.007245992208082,-10.88365784206985,99641
4.523,198.3522808262157,14.887663158890815,-10.857810970333613,99641
4.528,198.42658353639698,14.83343412153934,-10.8346684882644,99637
4.538,198.57437651179288,14.72521378928868,-10.809006342598186,99637
4.543,198.64786756948232,14.6712224943895,-10.786011641385075,99636
